title,doi,volume,date,year,month,abstract,issn,githubs-scraped
Longitudinal profile optimization for roads within an eco-design framework,10.1016/j.trd.2019.01.002,67,2019-02-01,2019,2,"This paper proposes a methodology to optimize the longitudinal profile of roads according to either an energy consumption or Global Warming Potential (GWP) criterion calculated for both construction and operation phases. For the construction phase assessment, this methodology is based on a earthworks model that computes the geometric differences between the natural terrain and the longitudinal road profile and moreover uses environmental data validated with real experiments. The operation phase is assessed by simulating traffic over a ten-years period. Traffic simulations are based on vehicle dynamic models, also validated with real experiments. The optimization problem is set up in a finite dimensional optimization. A case study illustrates this methodology. By taking into account actual traffic measurements, the optimized profile decreases by 6% the total primary energy consumption and by 8% the GWP.",1361-9209,Not found
The willingness to pay for a carbon tax in Italy,10.1016/j.trd.2019.01.001,67,2019-02-01,2019,2,"A carbon tax aimed specifically at the reduction of greenhouse gas (GHG) emissions produced by non-ETS sectors (and in particular, from transportation) has been proposed by policy makers on several occasions but has not yet been implemented in Italy. This paper aims to test the acceptability of such a measure and to quantify its amount by estimating Italian citizens’ willingness to pay (WTP) via two contingent valuation surveys involving a sample of 603 people. We find that the median WTP ranges from €101 to €154 if the payment vehicle is an annual fixed carbon tax, and from €0.17 to €0.30 per liter if the payment vehicle is a fuel carbon tax. Such values are found to be consistent with the social cost of the GHG emissions produced annually by an Italian citizen. Earmarking the carbon tax either to mitigate the environmental impacts of climate change or to finance renewable energy projects proves to substantially increase the respondents’ WTP. A number of other impacts on the WTP were also estimated, including: respondents’ attitudes and beliefs, their place of residence and mobility habits, and various socioeconomic and demographic characteristics. The policy implications of this evidence are discussed.",1361-9209,Not found
Iso-emission map: A proposal to compare the environmental friendliness of short sea shipping vs road transport,10.1016/j.trd.2019.01.015,67,2019-02-01,2019,2,"Policy makers around the world are promoting different initiatives to face the threat of global warming. This work focuses on the transport sector. In particular, it focuses on those initiatives that promote the shift of traffic from road to sea by supporting short sea shipping services in order to reduce air emissions. The aim is to contribute to the debate about the desirability of this modal rebalance from an environmental point of view. To this end, the so-called iso-emission map is proposed. This new tool allows to identify the geographical scope where each transport alternative is more environmentally friendly. It is focused on physical emissions, therefore it provides an additional and complementary point of view about the suitability of any modal shift. To illustrate the proposal made, the iso-emission map is introduced through a case study: The motorway of the sea Gijón-St. Nazaire.",1361-9209,Not found
The drivers behind differences between official and actual vehicle efficiency and CO <inf>2</inf> emissions,10.1016/j.trd.2019.01.016,67,2019-02-01,2019,2,"Literature explaining the gap between official and actual vehicle efficiency and CO2 emissions focuses on descriptive analysis to calculate this gap without examining causality. In this paper, we explore this discrepancy in detail by drawing on a database from Emissions Analytics Ltd. that provides on-road emissions measurement on more than 650 vehicles in the period 2010–2017. The data reveal concerning results: firstly, the gap in data relates both to hybrid vehicles (that are supposedly ‘more fuel-efficient’) and to the biggest selling vehicles (medium-sized cars). Secondly, the average deviation rate increased prior to 2015, but decreased following ‘Dieselgate’. The Volkswagen scandal threw light on the discretionary behaviour of manufacturers on this question and highlighted how weak the official tests are: and this in turn points to a regulatory and compliance problem. In other words, the interpretation of the results suggests that after several years of adaptation to the protocol and the corresponding test (but no translated in real consumption), manufacturers have taken measures to reduce the divergence in real terms after the scandal.",1361-9209,Not found
Assessment of freight vehicle characteristics and impact of future policy interventions on their emissions in Delhi,10.1016/j.trd.2019.01.007,67,2019-02-01,2019,2,"Vehicle emission inventory forms a critical element for the air pollution studies. The methodology for capturing intercity freight fleet operations is already available. However, urban freight activity and characteristics may be quite different from intercity freight operations. The present study thus aims to provide a generalised methodology to capture urban freight operations data relevant to emission estimates. Delhi has been selected as the case study city to illustrate the application of the proposed methodology. In order to quantify freight fleet emissions, relevant freight fleet characteristics such as age distribution, fuel distribution, fuel economy, and the number of in-use freight vehicles are established through on-field surveys. Further, special attention is paid to quantify the contribution of previously neglected external freight trips entering Delhi to the city’s air pollution. Comprehensive disaggregated analysis for external freight trips terminating in Delhi and transiting through Delhi is presented. 72-hour traffic count and a 24-hour origin and destination surveys are conducted at 17 entry locations of Delhi. Based on the captured characteristics, different emission scenarios are estimated for future policy intervention in the city. The developed methodology will serve as a means of generating emission relevant freight data for various urban areas. Integration of the urban and non-urban freight characteristics is expected to offer a robust and reliable national road freight transport emissions.",1361-9209,Not found
Life cycle externalities versus external costs: The case of inland freight transport in Belgium,10.1016/j.trd.2019.01.017,67,2019-02-01,2019,2,"This paper proposes a case study on Belgium in which externalities and external costs of inland freight transport modes in Belgium are compared for the year 2012. The well-known Life Cycle Assessment methodology is used to identify the updated specific Belgian externalities related to three categories of negative impacts: climate change, photochemical ozone formation and particulate matter formation. The obtained values of externalities are then compared to the related external cost values. The objective is to determine if these two tools can be used interchangeably. We find that road transport has the maximum impact for every environmental impact indicator, with rail freight transport presenting the minimum one. We identify that each category of negative impact on the environment does not represent the same percentage of global externalities and external costs. In the analysis of the environmental impact per mode, it is observed that, when external costs are considered instead of externalities, the impact of road transport is slightly increased compared to both impacts of rail and inland waterways. Using externalities and average external costs interchangeably for estimating the impact of specific transport categories on the environment may thus lead to different results and different related policies.",1361-9209,Not found
Built environment effects on fuel consumption of driving to work: Insights from on-board diagnostics data of personal vehicles,10.1016/j.trd.2019.01.013,67,2019-02-01,2019,2,"Concerns over climate change and peak oil motivate examining the relationship between the built environment (BE) and individual fuel consumption. Most studies overlook BE characteristics at workplace locations. They often estimate fuel use based on travel distance instead of on actual consumption. This practice ignores other influential mechanisms. This study uses the naturalistic driving data of 660 personal vehicles in Beijing. We apply a structural equations model to examine multiple mechanisms under which the residential and workplace BE affects fuel consumption directly and indirectly through driving distance, travel speed, and driver behavior, controlling for the effect of the street environment along the commute route. We found that all three mediating variables are associated with vehicular fuel consumption for the commute. The workplace BE has the more important effect on fuel consumption than the residential BE, particularly regarding the distance from the workplace to the city center. This study highlights the role of job-housing balance in commuting fuel consumption reduction.",1361-9209,Not found
"Commuting behavior and congestion satisfaction: Evidence from Beijing, China",10.1016/j.trd.2018.12.023,67,2019-02-01,2019,2,"Megacity growth in developing countries suffers from heavy congestion, which undermines satisfaction as experienced by local residents. Drawing on a large scale individual survey in Beijing, this paper explores the social-spatial differentiation of urbanites’ satisfaction perceptions about congestion by comparing residents with various motorized commuting modes including car, shuttle bus, and public transit. The results show that shuttle bus commuters are significantly associated with better satisfaction perceptions about congestion than other commuting mode users. We find that perceived wellbeing implications vary with demographic characteristics and transport accessibility characteristics. Findings from this study suggest the importance of considering neighborhood built environment into the design of land use and transport policy aiming to enhance commuters’ subjective experiences towards congestion.",1361-9209,Not found
The impact of foldable ocean containers on back haul shippers and carbon emissions,10.1016/j.trd.2019.01.003,67,2019-02-01,2019,2,"The global cost of repositioning containers is enormous and foldable containers have been proposed as one way to address the problem. This study investigates foldable shipping containers from the shipper and sustainability perspectives. In particular, the viability of foldable containers as an instrument of carbon offsetting for the shipping industry is explored. A shadow pricing approach has been adopted to predict the impact of foldable containers on the shipping rates faced by back haul shippers in the Trans-Pacific Westbound trade. The carbon abatement impact from the use of foldable containers is also estimated via an operational activity-based approach, considering inland intermodal transport, truck idling, terminal handling and folding/unfolding. Results show that if foldable containers become prevalent, inland exporters in the Trans-Pacific Westbound trade could face an average of nearly US$500 per FEU (forty-foot equivalent unit container) increase in spot freight rates for the network studied. Furthermore, the impact of foldable container on carbon avoidance is assessed to be up to 0.4 tonne per FEU annually when deployed in a round-trip liner service in the same network. The results imply that while foldable containers would narrow the gap in freight rates between the head haul and back haul trades, back haul inland shippers would be worse off. Furthermore, emissions abatement from the use of foldable containers would be modest, which limits the role that such containers can have in any proposed “cap-and-trade” schemes. This finding has policy implications on the governance of green incentives and carbon accounting in the shipping industry.",1361-9209,Not found
Modeling health equity in active transportation planning,10.1016/j.trd.2019.01.011,67,2019-02-01,2019,2,"Quantifying the public health impacts of transportation plans provides stakeholders with information that can aid in evaluating alternative transportation scenarios. Active transportation can improve public health through increased physical activity. At the same time, increasing walking and cycling can affect the risk of traffic injury or increase exposure to air pollution. The Integrated Transport and Health Impacts Model (ITHIM) has been applied around the world to understand changes in public health that will result from increases in active travel. However, the model does not provide disaggregate information required to evaluate the social equity implications of such changes. Health benefits are typically reported as a single value (e.g., total reductions in deaths) at the county or regional level. In this work, we draw from several data sources to report demographically explicit (i.e., race/ethnicity and income) results from an ITHIM implementation developed for the Sacramento region in California. This disaggregation is helpful because travel behavior and health outcomes are affected by race/ethnicity and its correlates (e.g., residential location) and planning agencies are required to ensure that their policies and projects are not discriminatory. The results show people of color are generally expected to experience greater overall health benefits than non-Hispanic whites. In addition, the disaggregated results indicate that there is a substantial variation between counties and demographic groups, providing decision makers with the information needed to target interventions to achieve desired outcomes for disadvantaged populations. They also pave the way for further spatial disaggregation.",1361-9209,Not found
The effect of odd-even driving scheme on PM <inf>2.5</inf> and PM <inf>1.0</inf> emission,10.1016/j.trd.2019.01.005,67,2019-02-01,2019,2,"According to a global survey of 1600 cities by WHO in 2015, Delhi was found to be the most polluted city in the world, highlighting immediate need to bring in appropriate and effective measures to ensure a healthy air quality throughout the city. In a bid to do so, the odd-even driving scheme was implemented a few years ago in Delhi city on a trial basis requiring the vehicles bearing odd and even registration numbers to run on alternative days with effect from 1st January 2016. Applied for the very first time in India and lasting on a pilot basis for 15 days and also referred to as Phase 1 of implementation, the scheme ended on 15th January 2016 with primary goal of assessing the extent to which such a scheme could serve as an effective measure to bring down and control the excessively high ambient air pollution levels. Other associated benefits, which the study considered, were decongestion of city roads, and promoting use of public transport system and carpooling, besides other alternative modes of transport. The paper presents a comparative analysis of particulate matter concentrations recorded before and during the implementation of odd-even scheme of Phase 1 for three key traffic corridors of the city. The study reports an average reduction of PM2.5 of 5.73% and that of PM1.0 of 4.70% in the ambient air across all the corridors during the days of implementation of scheme, which depicts a small but positive impact of the measure adopted towards abatement of urban air pollution in the megacity of Delhi. Capsule: The study finds that the odd-even driving scheme can help to reduce particulate matter levels compared to non-scheme days at traffic corridors.",1361-9209,Not found
Effect of environmental awareness on purchase intention and satisfaction pertaining to electric vehicles in Japan,10.1016/j.trd.2019.01.012,67,2019-02-01,2019,2,"The reduction of CO2 emission using electric vehicles (EVs) is attracting much attention as a countermeasure for global warming. In this study, we investigate the intention of non-EV owners and the post-purchase satisfaction of EV owners by conducting online survey in Japan. The structural relation of both these factors is analyzed using structural equation modeling (SEM). This analysis focuses on the environmental awareness. We compare the estimations between the purchase intentions of non-EV users and the post-purchase satisfaction of EV users. Results show that the structures of purchase intentions of non-EV users and post-purchase satisfaction of EV are different. The evaluation of EVs shows that the environmental awareness has a direct effect on the purchase intention of a non-EV user, whereas an indirect effect on the post-purchase satisfaction of a EV user.",1361-9209,Not found
Electric vehicles in the last mile of urban freight transportation: A sustainability assessment of postal deliveries in Rio de Janeiro-Brazil,10.1016/j.trd.2018.12.017,67,2019-02-01,2019,2,"The growth of urban population and the rise of e-commerce activities increase the complexity of the last-mile of parcel deliveries and its impacts to the environment and quality of life. Despite the relevance, emerging countries have difficult to establish and implement alternatives to the conventional scope of fossil-based operations. This paper proposes a method to assess alternative strategies for the last-mile of parcel deliveries, in terms of social, environmental, and economic impacts and presents an application to assess the distribution strategy of a postal company located in the city of Rio de Janeiro, Brazil. Moreover, we developed a systematic literature review to develop realistic alternatives to the baseline scenario, which operates with diesel propelled light duty vehicles. Literature points to the reduction of the dimensions of vehicles, as well as to the migration of the propulsion source to electric energy, as sustainable alternatives for last mile deliveries in urban areas. For that reason, we opted to evaluate the use of electric vehicles of smaller dimensions, tricycle and LDV, in the last mile of parcel deliveries, assessing two alternative scenarios: one with the use of electric LDV type BEV; and the other with electric tricycles. Results indicated that the use electric tricycle is a more feasible alternative regarding the economic, environmental and social aspects, demanding no public incentives.",1361-9209,Not found
A stochastic operational model for controlling electric vehicle charging to provide frequency regulation,10.1016/j.trd.2018.12.005,67,2019-02-01,2019,2,"The charging of battery electric vehicles (BEVs) is a potential source of flexibility and ancillary services to power systems. This paper proposes a two-stage stochastic problem that can be used to optimize the charging of BEVs in a public charging station to provide frequency regulation and energy arbitrage. The model also co-optimizes the use of distributed energy resources, including battery energy storage and photovoltaic solar panels. We demonstrate the performance of the proposed model using a case study based on the Central-Ohio region. The case study shows that proper management of flexibility in BEV charging can provide high-quality frequency regulation services, which is also of significant financial value to the station operator. As such, the modeling methodology that we propose here can further accelerate the adoption of BEVs. This is because the value streams generated by the provision of frequency regulation can reduce the cost of BEV ownership and the net cost of owning and operating a public BEV-charging station.",1361-9209,Not found
Examining the effects of the built environment on auto ownership in two Norwegian urban regions,10.1016/j.trd.2018.12.020,67,2019-02-01,2019,2,"Based on a study in the Oslo and Stavanger metropolitan areas in Norway combining quantitative and qualitative methods, this paper sheds light on influences of built environment characteristics on auto ownership. In both metropolitan areas, the distance from the dwelling to the main city center, a measure of regional destination accessibility, has an important effect on auto ownership. A quasi-longitudinal analysis shows that outward residential relocation tends to increase auto ownership and inward relocation to reduce it. Neighborhood density variables including population and employment also exert important influences. The analysis of qualitative interview material substantiates the causal mechanism about the effects of the built environment characteristics on auto ownership.",1361-9209,Not found
On-board compressor water injection for civil aircraft emission reductions: Range performance with fuel burn analysis,10.1016/j.trd.2018.12.021,67,2019-02-01,2019,2,"The performance benefit of compressor water injection for a stand-alone jet engine has been investigated in previous work conducted by the authors, as well as other studies. For the same required thrust, the benefits include reduced specific fuel consumption, turbine inlet temperature and NOx emissions. The additional weight implication for aircraft (narrow and wide-body type) with their typical engine type (two and three-spool) for the varied range is investigated here. The emphasis of this study is to establish whether the performance benefit restricted to take-off and parts of the climb, offsets the additional weight penalty of the water injection system, onboard the aircraft. An in-house aircraft performance tool has been used and the changes in performance due to water injection are determined by an evaporation model previously developed. This study shows that the shortest range of 4 missions offers small overall fuel savings of 0.42% per flight cycle. The longest mission, in which the injection equipment is carried for longer (though mostly empty water tank), brings about an overall increase in fuel consumed, by about 0.05%. For the same range, the aircraft powered by a three-spool engine shows better performance. However, both aircraft equally benefit from landing and take-off NOx emission reductions of around 43%. Water Injection is shown to result in similar performance benefits as 25% take-off derate but without the penalties in fuel burn or increased take-off and climb times. Reductions in turbine inlet temperature obtained are worth considerable attention as a means of decreasing the direct operating costs of an airline.",1361-9209,Not found
Estimation of energy consumption on the tire-pavement interaction for asphalt mixtures with different surface properties using data mining techniques,10.1016/j.trd.2018.12.022,67,2019-02-01,2019,2,"The energy or fuel consumption of the millions of vehicles that daily operate in road pavements has a significant economic and environmental impact on the use phase of road infrastructures regarding their life cycle analysis. Therefore, new solutions should be studied to reduce the vehicles energy consumption, namely due to the tire-pavement interaction, and contribute towards the sustainable development. This study aims at estimating the energy consumption due to the rolling resistance of tires moving over pavements with distinct surface characteristics. Thus, different types of asphalt mixtures were used in the surface course to determine the main parameters influencing the energy consumption. A laboratory scale prototype was developed explicitly for this evaluation. Data mining techniques were used to analyze the experimental results due to the complex correlation between the data collected during the tests, providing meaningful results. In particular, the artificial neural network allowed to obtain models with excellent capacity to estimate energy consumption. A sensitive analysis was carried out with a five input parameter model, which showed that the main parameters controlling the energy consumption are the vehicle speed and the mean texture depth.",1361-9209,Not found
Powering newly constructed vessels to comply with ECA regulations under fuel market prices uncertainty: Diesel or dual fuel engine?,10.1016/j.trd.2018.12.012,67,2019-02-01,2019,2,"Over the last decade, marine engine engineering has evolved considerably, to the point where engine technology can be considered mature and reliable using LNG as fuel without affecting safety at sea. This paper analyses the choice between diesel or dual engines jointly and considers the alternatives of installing or not installing a sulphur scrubber when building a new vessel. The dual engine is more flexible because it can consume liquefied natural gas (LNG) as other marine fuels but the initial investment is more expensive. On the other hand, the use of scrubbers enables the use of marine fuels with high sulphur content in Emission Control Areas (ECAs), these marine fuels are usually cheaper also we consider Selective Catalytic Reduction technology (SCR) in all cases to minimize NOx. The paper calibrates a stochastic model for LNG and determines four marine fuel correlated prices. The work also considers a possible regulatory change from a non ECA to an ECA in the future. When we aggregate the installation costs to the present value of the expected combustible cost under uncertainty we can select the cheapest alternative. We obtain a minimum of expected present value of investment and fuels cost of 25.62 million US$ with a Dual engine with scrubber configuration. Our work shows that, in the cases considered, the use of a dual engine is the best alternative minimizing the total of investment and fuel costs. Finally, we analyse the distribution of fuel cost and its associated risks.",1361-9209,Not found
Does neighborhood form influence low-carbon transportation in China?,10.1016/j.trd.2018.12.015,67,2019-02-01,2019,2,"Developing less auto-dependent urban forms and promoting low-carbon transportation (LCT) are challenges facing our cities. Previous literature has supported the association between neighborhood form and low-carbon travel behaviour. Several studies have attempted to measure neighborhood forms focusing on physical built-environment factors such as population and employment density and socio-economic conditions such as income and race. We find that these characteristics may not be sufficiently fine-grained to differentiate between neighborhoods in Chinese cities. This research assesses characteristics of neighborhood spatial configuration that may influence the choice of LCT modes in the context of dense Chinese cities. Urban-form data from 40 neighborhoods in Chengdu, China, along with a travel behaviour survey of households conducted in 2016, were used to generate several measures of land use diversity and accessibility for each neighborhood. We use principle component analysis (PCA) to group these variables into dimensions that could be used to classify the neighborhoods. We then estimate regression models of low-carbon mode choices such as walking, bicycling, and transit to better understand the significance of these built-environment differences at the neighbourhood level. We find that, first, members of households do choose to walk or bike or take transit to work provided there is relatively high population density and sufficient access to public transit and jobs. Second, land-use diversity alone was not found to be significant in affecting LCT mode choice. Third, the proliferation of gated communities was found to reduce overall spatial connectivity within neighborhoods and had a negative effect on choice of LCT.",1361-9209,Not found
Algorithmic climate change functions for the use in eco-efficient flight planning,10.1016/j.trd.2018.12.016,67,2019-02-01,2019,2,"Aviation contributes significantly to anthropogenic climate change, and one promising possibility for mitigation is eco-efficient flight planning by avoiding climate sensitive regions with only small changes in the aircraft trajectories. Climate sensitive regions result from strong spatial variation of the global climate impact of local non-CO2 emissions, which are expressed by so-called climate change functions. Previous research established high-fidelity climate change functions (CCFs) for aviation water vapour and NOx emissions, and contrail formation with a climate model as inputs for air traffic optimisation. The mitigation potential in this case study is promising but the climate change function simulations are too computationally intensive for real-time calculation and thus cannot be applied operationally. In this study we show for the first time that this problem can be overcome by formulating algorithmic approximations of the global climate impact. Here we approximate water vapour concentration changes from local aviation water vapour emissions, ozone changes from local NOx emissions and methane changes from local NOx emissions (i.e. algorithmic climate change functions; aCCFs) from instantaneous model weather data using regression analysis. Four candidate algorithms are formulated per chemical species and traded off. The final adjusted regression coefficients, indicating how well the aCCFs represent the CCFs, are 0.59, 0.42, and 0.17 for water vapour, ozone and methane. The results show that the meteorology at the time of emission largely controls the fate of the emitted species, where the quality of the aCCF degrades with increasing lifetime of the respective species.",1361-9209,Not found
Ship fuel consumption monitoring and fault detection via partial least squares and control charts of navigation data,10.1016/j.trd.2018.11.009,67,2019-02-01,2019,2,"New regulations in the shipping sector aim to give greater transparency to operations and public access to CO2 emissions data. EU regulation 2015/757 became mandatory in January 2018 and urges shipping companies to set up systems for daily monitoring, reporting and verification (MRV) of emissions for individual ships. Manual acquisition and handling of emissions data may be allowed (e.g. bunker fuel delivery note, bunker fuel tank monitoring), but is adversely affected by uncertainty due to human intervention and will eventually be unusable for monitoring purposes. However, the massive amounts of navigation data acquired by multi-sensor systems installed on-board of modern ships have great potential to aid compliance with regulations but their use is hampered by the lack of effective analytical methods in the maritime literature. This work demonstrates a statistical framework and automatic reporting system for fuel consumption monitoring that addresses the MRV requirements needed to comply with the regulations. The framework has been applied to the Grimaldi Group’s Ro-Ro Pax cruise ships and is shown, in addition, to be capable of supporting fault detection as well as verifying CO2 savings achieved after energy efficiency initiatives.",1361-9209,Not found
